Time,0.5 0.5
2475.5,48.9226
2476,48.9234
2476.5,48.9242
2477,48.9249
2477.5,48.9257
2478,48.9264
2478.5,48.9272
2479,48.9279
2479.5,48.9287
2480,48.9294
2480.5,48.9302
2481,48.9309
2481.5,48.9317
2482,48.9324
2482.5,48.9332
2483,48.9339
2483.5,48.9347
2484,48.9354
2484.5,48.9362
2485,48.9369
2485.5,48.9377
2486,48.9384
2486.5,48.9391
2487,48.9399
2487.5,48.9406
2488,48.9414
2488.5,48.9421
2489,48.9429
2489.5,48.9436
2490,48.9443
2490.5,48.9451
2491,48.9458
2491.5,48.9466
2492,48.9473
2492.5,48.948
2493,48.9488
2493.5,48.9495
2494,48.9502
2494.5,48.951
2495,48.9517
2495.5,48.9524
2496,48.9532
2496.5,48.9539
2497,48.9547
2497.5,48.9554
2498,48.9561
2498.5,48.9568
2499,48.9576
2499.5,48.9583
2500,48.959
2500.5,48.9598
2501,48.9605
2501.5,48.9612
2502,48.962
2502.5,48.9627
2503,48.9634
2503.5,48.9641
2504,48.9649
2504.5,48.9656
2505,48.9663
2505.5,48.967
2506,48.9678
2506.5,48.9685
2507,48.9692
2507.5,48.9699
2508,48.9707
2508.5,48.9714
2509,48.9721
2509.5,48.9728
2510,48.9735
2510.5,48.9743
2511,48.975
2511.5,48.9757
2512,48.9764
2512.5,48.9771
2513,48.9778
2513.5,48.9786
2514,48.9793
2514.5,48.98
2515,48.9807
2515.5,48.9814
2516,48.9821
2516.5,48.9829
2517,48.9836
2517.5,48.9843
2518,48.985
2518.5,48.9857
2519,48.9864
2519.5,48.9871
2520,48.9878
2520.5,48.9885
2521,48.9893
2521.5,48.99
2522,48.9907
2522.5,48.9914
2523,48.9921
2523.5,48.9928
2524,48.9935
2524.5,48.9942
2525,48.9949
2525.5,48.9956
2526,48.9963
2526.5,48.997
2527,48.9977
2527.5,48.9984
2528,48.9991
2528.5,48.9998
2529,49.0005
2529.5,49.0012
2530,49.0019
2530.5,49.0026
2531,49.0033
2531.5,49.004
2532,49.0047
2532.5,49.0054
2533,49.0061
2533.5,49.0068
2534,49.0075
2534.5,49.0082
2535,49.0089
2535.5,49.0096
2536,49.0103
2536.5,49.011
2537,49.0117
2537.5,49.0124
2538,49.0131
2538.5,49.0138
2539,49.0145
2539.5,49.0151
2540,49.0158
2540.5,49.0165
2541,49.0172
2541.5,49.0179
2542,49.0186
2542.5,49.0193
2543,49.02
2543.5,49.0207
2544,49.0213
2544.5,49.022
2545,49.0227
2545.5,49.0234
2546,49.0241
2546.5,49.0248
2547,49.0254
2547.5,49.0261
2548,49.0268
2548.5,49.0275
2549,49.0282
2549.5,49.0289
2550,49.0295
2550.5,49.0302
2551,49.0309
2551.5,49.0316
2552,49.0323
2552.5,49.0329
2553,49.0336
2553.5,49.0343
2554,49.035
2554.5,49.0356
2555,49.0363
2555.5,49.037
2556,49.0377
2556.5,49.0383
2557,49.039
2557.5,49.0397
2558,49.0404
2558.5,49.041
2559,49.0417
2559.5,49.0424
2560,49.0431
2560.5,49.0437
2561,49.0444
2561.5,49.0451
2562,49.0457
2562.5,49.0464
2563,49.0471
2563.5,49.0477
2564,49.0484
2564.5,49.0491
2565,49.0497
2565.5,49.0504
2566,49.0511
2566.5,49.0517
2567,49.0524
2567.5,49.0531
2568,49.0537
2568.5,49.0544
2569,49.0551
2569.5,49.0557
2570,49.0564
2570.5,49.057
2571,49.0577
2571.5,49.0584
2572,49.059
2572.5,49.0597
2573,49.0603
2573.5,49.061
2574,49.0617
2574.5,49.0623
2575,49.063
2575.5,49.0636
2576,49.0643
2576.5,49.0649
2577,49.0656
2577.5,49.0663
2578,49.0669
2578.5,49.0676
2579,49.0682
2579.5,49.0689
2580,49.0695
2580.5,49.0702
2581,49.0708
2581.5,49.0715
2582,49.0721
2582.5,49.0728
2583,49.0734
2583.5,49.0741
2584,49.0747
2584.5,49.0754
2585,49.076
2585.5,49.0767
2586,49.0773
2586.5,49.078
2587,49.0786
2587.5,49.0793
2588,49.0799
2588.5,49.0805
2589,49.0812
2589.5,49.0818
2590,49.0825
2590.5,49.0831
2591,49.0838
2591.5,49.0844
2592,49.085
2592.5,49.0857
2593,49.0863
2593.5,49.087
2594,49.0876
2594.5,49.0882
2595,49.0889
2595.5,49.0895
2596,49.0902
2596.5,49.0908
2597,49.0914
2597.5,49.0921
2598,49.0927
2598.5,49.0933
2599,49.094
2599.5,49.0946
2600,49.0952
2600.5,49.0959
2601,49.0965
2601.5,49.0971
2602,49.0978
2602.5,49.0984
2603,49.099
2603.5,49.0997
2604,49.1003
2604.5,49.1009
2605,49.1016
2605.5,49.1022
2606,49.1028
2606.5,49.1035
2607,49.1041
2607.5,49.1047
2608,49.1053
2608.5,49.106
2609,49.1066
2609.5,49.1072
2610,49.1078
2610.5,49.1085
2611,49.1091
2611.5,49.1097
2612,49.1103
2612.5,49.111
2613,49.1116
2613.5,49.1122
2614,49.1128
2614.5,49.1135
2615,49.1141
2615.5,49.1147
2616,49.1153
2616.5,49.1159
2617,49.1166
2617.5,49.1172
2618,49.1178
2618.5,49.1184
2619,49.119
2619.5,49.1197
2620,49.1203
2620.5,49.1209
2621,49.1215
2621.5,49.1221
2622,49.1227
2622.5,49.1233
2623,49.124
2623.5,49.1246
2624,49.1252
2624.5,49.1258
2625,49.1264
2625.5,49.127
2626,49.1276
2626.5,49.1282
2627,49.1289
2627.5,49.1295
2628,49.1301
2628.5,49.1307
2629,49.1313
2629.5,49.1319
2630,49.1325
2630.5,49.1331
2631,49.1337
2631.5,49.1343
2632,49.1349
2632.5,49.1355
2633,49.1362
2633.5,49.1368
2634,49.1374
2634.5,49.138
2635,49.1386
2635.5,49.1392
2636,49.1398
2636.5,49.1404
2637,49.141
2637.5,49.1416
2638,49.1422
2638.5,49.1428
2639,49.1434
2639.5,49.144
2640,49.1446
2640.5,49.1452
2641,49.1458
2641.5,49.1464
2642,49.147
2642.5,49.1476
2643,49.1482
2643.5,49.1488
2644,49.1494
2644.5,49.15
2645,49.1506
2645.5,49.1512
2646,49.1518
2646.5,49.1524
2647,49.1529
2647.5,49.1535
2648,49.1541
2648.5,49.1547
2649,49.1553
2649.5,49.1559
2650,49.1565
2650.5,49.1571
2651,49.1577
2651.5,49.1583
2652,49.1589
2652.5,49.1595
2653,49.16
2653.5,49.1606
2654,49.1612
2654.5,49.1618
2655,49.1624
2655.5,49.163
2656,49.1636
2656.5,49.1642
2657,49.1647
2657.5,49.1653
2658,49.1659
2658.5,49.1665
2659,49.1671
2659.5,49.1677
2660,49.1682
2660.5,49.1688
2661,49.1694
2661.5,49.17
2662,49.1706
2662.5,49.1712
2663,49.1717
2663.5,49.1723
2664,49.1729
2664.5,49.1735
2665,49.1741
2665.5,49.1746
2666,49.1752
2666.5,49.1758
2667,49.1764
2667.5,49.1769
2668,49.1775
2668.5,49.1781
2669,49.1787
2669.5,49.1792
2670,49.1798
2670.5,49.1804
2671,49.181
2671.5,49.1815
2672,49.1821
2672.5,49.1827
2673,49.1833
2673.5,49.1838
2674,49.1844
2674.5,49.185
2675,49.1855
2675.5,49.1861
2676,49.1867
2676.5,49.1873
2677,49.1878
2677.5,49.1884
2678,49.189
2678.5,49.1895
2679,49.1901
2679.5,49.1907
2680,49.1912
2680.5,49.1918
2681,49.1924
2681.5,49.1929
2682,49.1935
2682.5,49.1941
2683,49.1946
2683.5,49.1952
2684,49.1958
2684.5,49.1963
2685,49.1969
2685.5,49.1974
2686,49.198
2686.5,49.1986
2687,49.1991
2687.5,49.1997
2688,49.2003
2688.5,49.2008
2689,49.2014
2689.5,49.2019
2690,49.2025
2690.5,49.2031
2691,49.2036
2691.5,49.2042
2692,49.2047
2692.5,49.2053
2693,49.2058
2693.5,49.2064
2694,49.207
2694.5,49.2075
2695,49.2081
2695.5,49.2086
2696,49.2092
2696.5,49.2097
2697,49.2103
2697.5,49.2108
2698,49.2114
2698.5,49.2119
2699,49.2125
2699.5,49.213
2700,49.2136
2700.5,49.2141
2701,49.2147
2701.5,49.2152
2702,49.2158
2702.5,49.2163
2703,49.2169
2703.5,49.2174
2704,49.218
2704.5,49.2185
2705,49.2191
2705.5,49.2196
2706,49.2202
2706.5,49.2207
2707,49.2213
2707.5,49.2218
2708,49.2224
2708.5,49.2229
2709,49.2235
2709.5,49.224
2710,49.2245
2710.5,49.2251
2711,49.2256
2711.5,49.2262
2712,49.2267
2712.5,49.2273
2713,49.2278
2713.5,49.2283
2714,49.2289
2714.5,49.2294
2715,49.23
2715.5,49.2305
2716,49.231
2716.5,49.2316
2717,49.2321
2717.5,49.2327
2718,49.2332
2718.5,49.2337
2719,49.2343
2719.5,49.2348
2720,49.2353
2720.5,49.2359
2721,49.2364
2721.5,49.2369
2722,49.2375
2722.5,49.238
2723,49.2385
2723.5,49.2391
2724,49.2396
2724.5,49.2401
2725,49.2407
2725.5,49.2412
2726,49.2417
2726.5,49.2423
2727,49.2428
2727.5,49.2433
2728,49.2439
2728.5,49.2444
2729,49.2449
2729.5,49.2454
2730,49.246
2730.5,49.2465
2731,49.247
2731.5,49.2476
2732,49.2481
2732.5,49.2486
2733,49.2491
2733.5,49.2497
2734,49.2502
2734.5,49.2507
2735,49.2512
2735.5,49.2518
2736,49.2523
2736.5,49.2528
2737,49.2533
2737.5,49.2539
2738,49.2544
2738.5,49.2549
2739,49.2554
2739.5,49.2559
2740,49.2565
2740.5,49.257
2741,49.2575
2741.5,49.258
2742,49.2586
2742.5,49.2591
2743,49.2596
2743.5,49.2601
2744,49.2606
2744.5,49.2611
2745,49.2617
2745.5,49.2622
2746,49.2627
2746.5,49.2632
2747,49.2637
2747.5,49.2642
2748,49.2648
2748.5,49.2653
2749,49.2658
2749.5,49.2663
2750,49.2668
2750.5,49.2673
2751,49.2678
2751.5,49.2684
2752,49.2689
2752.5,49.2694
2753,49.2699
2753.5,49.2704
2754,49.2709
2754.5,49.2714
2755,49.2719
2755.5,49.2724
2756,49.273
2756.5,49.2735
2757,49.274
2757.5,49.2745
2758,49.275
2758.5,49.2755
2759,49.276
2759.5,49.2765
2760,49.277
2760.5,49.2775
2761,49.278
2761.5,49.2785
2762,49.279
2762.5,49.2796
2763,49.2801
2763.5,49.2806
2764,49.2811
2764.5,49.2816
2765,49.2821
2765.5,49.2826
2766,49.2831
2766.5,49.2836
2767,49.2841
2767.5,49.2846
2768,49.2851
2768.5,49.2856
2769,49.2861
2769.5,49.2866
2770,49.2871
2770.5,49.2876
2771,49.2881
2771.5,49.2886
2772,49.2891
2772.5,49.2896
2773,49.2901
2773.5,49.2906
2774,49.2911
2774.5,49.2916
2775,49.2921
2775.5,49.2926
2776,49.2931
2776.5,49.2935
2777,49.294
2777.5,49.2945
2778,49.295
2778.5,49.2955
2779,49.296
2779.5,49.2965
2780,49.297
2780.5,49.2975
2781,49.298
2781.5,49.2985
2782,49.299
2782.5,49.2995
2783,49.3
2783.5,49.3004
2784,49.3009
2784.5,49.3014
2785,49.3019
2785.5,49.3024
2786,49.3029
2786.5,49.3034
2787,49.3039
2787.5,49.3044
2788,49.3048
2788.5,49.3053
2789,49.3058
2789.5,49.3063
2790,49.3068
2790.5,49.3073
2791,49.3078
2791.5,49.3082
2792,49.3087
2792.5,49.3092
2793,49.3097
2793.5,49.3102
2794,49.3107
2794.5,49.3111
2795,49.3116
2795.5,49.3121
2796,49.3126
2796.5,49.3131
2797,49.3136
2797.5,49.314
2798,49.3145
2798.5,49.315
2799,49.3155
2799.5,49.316
2800,49.3164
2800.5,49.3169
2801,49.3174
2801.5,49.3179
2802,49.3183
2802.5,49.3188
2803,49.3193
2803.5,49.3198
2804,49.3203
2804.5,49.3207
2805,49.3212
2805.5,49.3217
2806,49.3222
2806.5,49.3226
2807,49.3231
2807.5,49.3236
2808,49.3241
2808.5,49.3245
2809,49.325
2809.5,49.3255
2810,49.3259
2810.5,49.3264
2811,49.3269
2811.5,49.3274
2812,49.3278
2812.5,49.3283
2813,49.3288
2813.5,49.3292
2814,49.3297
2814.5,49.3302
2815,49.3307
2815.5,49.3311
2816,49.3316
2816.5,49.3321
2817,49.3325
2817.5,49.333
2818,49.3335
2818.5,49.3339
2819,49.3344
2819.5,49.3349
2820,49.3353
2820.5,49.3358
2821,49.3363
2821.5,49.3367
2822,49.3372
2822.5,49.3376
2823,49.3381
2823.5,49.3386
2824,49.339
2824.5,49.3395
2825,49.34
2825.5,49.3404
2826,49.3409
2826.5,49.3414
2827,49.3418
2827.5,49.3423
2828,49.3427
2828.5,49.3432
2829,49.3437
2829.5,49.3441
2830,49.3446
2830.5,49.345
2831,49.3455
2831.5,49.346
2832,49.3464
2832.5,49.3469
2833,49.3473
2833.5,49.3478
2834,49.3482
2834.5,49.3487
2835,49.3491
2835.5,49.3496
2836,49.3501
2836.5,49.3505
2837,49.351
2837.5,49.3514
2838,49.3519
2838.5,49.3523
2839,49.3528
2839.5,49.3532
2840,49.3537
2840.5,49.3541
2841,49.3546
2841.5,49.3551
2842,49.3555
2842.5,49.356
2843,49.3564
2843.5,49.3569
2844,49.3573
2844.5,49.3578
2845,49.3582
2845.5,49.3587
2846,49.3591
2846.5,49.3596
2847,49.36
2847.5,49.3605
2848,49.3609
2848.5,49.3613
2849,49.3618
2849.5,49.3622
2850,49.3627
2850.5,49.3631
2851,49.3636
2851.5,49.364
2852,49.3645
2852.5,49.3649
2853,49.3654
2853.5,49.3658
2854,49.3662
2854.5,49.3667
2855,49.3671
2855.5,49.3676
2856,49.368
2856.5,49.3685
2857,49.3689
2857.5,49.3693
2858,49.3698
2858.5,49.3702
2859,49.3707
2859.5,49.3711
2860,49.3716
2860.5,49.372
2861,49.3724
2861.5,49.3729
2862,49.3733
2862.5,49.3738
2863,49.3742
2863.5,49.3746
2864,49.3751
2864.5,49.3755
2865,49.3759
2865.5,49.3764
2866,49.3768
2866.5,49.3773
2867,49.3777
2867.5,49.3781
2868,49.3786
2868.5,49.379
2869,49.3794
2869.5,49.3799
2870,49.3803
2870.5,49.3807
2871,49.3812
2871.5,49.3816
2872,49.382
2872.5,49.3825
2873,49.3829
2873.5,49.3833
2874,49.3838
2874.5,49.3842
2875,49.3846
2875.5,49.3851
2876,49.3855
2876.5,49.3859
2877,49.3863
2877.5,49.3868
2878,49.3872
2878.5,49.3876
2879,49.3881
2879.5,49.3885
2880,49.3889
2880.5,49.3893
2881,49.3898
2881.5,49.3902
2882,49.3906
2882.5,49.3911
2883,49.3915
2883.5,49.3919
2884,49.3923
2884.5,49.3928
2885,49.3932
2885.5,49.3936
2886,49.394
2886.5,49.3945
2887,49.3949
2887.5,49.3953
2888,49.3957
2888.5,49.3962
2889,49.3966
2889.5,49.397
2890,49.3974
2890.5,49.3978
2891,49.3983
2891.5,49.3987
2892,49.3991
2892.5,49.3995
2893,49.3999
2893.5,49.4004
2894,49.4008
2894.5,49.4012
2895,49.4016
2895.5,49.402
2896,49.4025
2896.5,49.4029
2897,49.4033
2897.5,49.4037
2898,49.4041
2898.5,49.4046
2899,49.405
2899.5,49.4054
2900,49.4058
2900.5,49.4062
2901,49.4066
2901.5,49.4071
2902,49.4075
2902.5,49.4079
2903,49.4083
2903.5,49.4087
2904,49.4091
2904.5,49.4095
2905,49.41
2905.5,49.4104
2906,49.4108
2906.5,49.4112
2907,49.4116
2907.5,49.412
2908,49.4124
2908.5,49.4128
2909,49.4133
2909.5,49.4137
2910,49.4141
2910.5,49.4145
2911,49.4149
2911.5,49.4153
2912,49.4157
2912.5,49.4161
2913,49.4165
2913.5,49.4169
2914,49.4173
2914.5,49.4178
2915,49.4182
2915.5,49.4186
2916,49.419
2916.5,49.4194
2917,49.4198
2917.5,49.4202
2918,49.4206
2918.5,49.421
2919,49.4214
2919.5,49.4218
2920,49.4222
2920.5,49.4226
2921,49.423
2921.5,49.4234
2922,49.4238
2922.5,49.4242
2923,49.4246
2923.5,49.425
2924,49.4255
2924.5,49.4259
2925,49.4263
2925.5,49.4267
2926,49.4271
2926.5,49.4275
2927,49.4279
2927.5,49.4283
2928,49.4287
2928.5,49.4291
2929,49.4295
2929.5,49.4299
2930,49.4303
2930.5,49.4307
2931,49.4311
2931.5,49.4315
2932,49.4319
2932.5,49.4323
2933,49.4327
2933.5,49.433
2934,49.4334
2934.5,49.4338
2935,49.4342
2935.5,49.4346
2936,49.435
2936.5,49.4354
2937,49.4358
2937.5,49.4362
2938,49.4366
2938.5,49.437
2939,49.4374
2939.5,49.4378
2940,49.4382
2940.5,49.4386
2941,49.439
2941.5,49.4394
2942,49.4398
2942.5,49.4402
2943,49.4405
2943.5,49.4409
2944,49.4413
2944.5,49.4417
2945,49.4421
2945.5,49.4425
2946,49.4429
2946.5,49.4433
2947,49.4437
2947.5,49.4441
2948,49.4444
2948.5,49.4448
2949,49.4452
2949.5,49.4456
2950,49.446
2950.5,49.4464
2951,49.4468
2951.5,49.4472
2952,49.4476
2952.5,49.4479
2953,49.4483
2953.5,49.4487
2954,49.4491
2954.5,49.4495
2955,49.4499
2955.5,49.4503
2956,49.4506
2956.5,49.451
2957,49.4514
2957.5,49.4518
2958,49.4522
2958.5,49.4526
2959,49.4529
2959.5,49.4533
2960,49.4537
2960.5,49.4541
2961,49.4545
2961.5,49.4549
2962,49.4552
2962.5,49.4556
2963,49.456
2963.5,49.4564
2964,49.4568
2964.5,49.4571
2965,49.4575
2965.5,49.4579
2966,49.4583
2966.5,49.4587
2967,49.459
2967.5,49.4594
2968,49.4598
2968.5,49.4602
2969,49.4606
2969.5,49.4609
2970,49.4613
2970.5,49.4617
2971,49.4621
2971.5,49.4624
2972,49.4628
2972.5,49.4632
2973,49.4636
2973.5,49.4639
2974,49.4643
2974.5,49.4647
2975,49.4651
2975.5,49.4654
2976,49.4658
2976.5,49.4662
2977,49.4666
2977.5,49.4669
2978,49.4673
2978.5,49.4677
2979,49.4681
2979.5,49.4684
2980,49.4688
2980.5,49.4692
2981,49.4695
2981.5,49.4699
2982,49.4703
2982.5,49.4707
2983,49.471
2983.5,49.4714
2984,49.4718
2984.5,49.4721
2985,49.4725
2985.5,49.4729
2986,49.4732
2986.5,49.4736
2987,49.474
2987.5,49.4744
2988,49.4747
2988.5,49.4751
2989,49.4755
2989.5,49.4758
2990,49.4762
2990.5,49.4766
2991,49.4769
2991.5,49.4773
2992,49.4777
2992.5,49.478
2993,49.4784
2993.5,49.4788
2994,49.4791
2994.5,49.4795
2995,49.4798
2995.5,49.4802
2996,49.4806
2996.5,49.4809
2997,49.4813
2997.5,49.4817
2998,49.482
2998.5,49.4824
2999,49.4828
2999.5,49.4831
3000,49.4835
3000.5,49.4838
3001,49.4842
3001.5,49.4846
3002,49.4849
3002.5,49.4853
3003,49.4856
3003.5,49.486
3004,49.4864
3004.5,49.4867
3005,49.4871
3005.5,49.4874
3006,49.4878
3006.5,49.4882
3007,49.4885
3007.5,49.4889
3008,49.4892
3008.5,49.4896
3009,49.4899
3009.5,49.4903
3010,49.4907
3010.5,49.491
3011,49.4914
3011.5,49.4917
3012,49.4921
3012.5,49.4924
3013,49.4928
3013.5,49.4932
3014,49.4935
3014.5,49.4939
3015,49.4942
3015.5,49.4946
3016,49.4949
3016.5,49.4953
3017,49.4956
3017.5,49.496
3018,49.4963
3018.5,49.4967
3019,49.497
3019.5,49.4974
3020,49.4977
3020.5,49.4981
3021,49.4985
3021.5,49.4988
3022,49.4992
3022.5,49.4995
3023,49.4999
3023.5,49.5002
3024,49.5006
3024.5,49.5009
3025,49.5013
3025.5,49.5016
3026,49.502
3026.5,49.5023
3027,49.5026
3027.5,49.503
3028,49.5033
3028.5,49.5037
3029,49.504
3029.5,49.5044
3030,49.5047
3030.5,49.5051
3031,49.5054
3031.5,49.5058
3032,49.5061
3032.5,49.5065
3033,49.5068
3033.5,49.5072
3034,49.5075
3034.5,49.5078
3035,49.5082
3035.5,49.5085
3036,49.5089
3036.5,49.5092
3037,49.5096
3037.5,49.5099
3038,49.5103
3038.5,49.5106
3039,49.5109
3039.5,49.5113
3040,49.5116
3040.5,49.512
3041,49.5123
3041.5,49.5126
3042,49.513
3042.5,49.5133
3043,49.5137
3043.5,49.514
3044,49.5144
3044.5,49.5147
3045,49.515
3045.5,49.5154
3046,49.5157
3046.5,49.516
3047,49.5164
3047.5,49.5167
3048,49.5171
3048.5,49.5174
3049,49.5177
3049.5,49.5181
3050,49.5184
3050.5,49.5188
3051,49.5191
3051.5,49.5194
3052,49.5198
3052.5,49.5201
3053,49.5204
3053.5,49.5208
3054,49.5211
3054.5,49.5214
3055,49.5218
3055.5,49.5221
3056,49.5224
3056.5,49.5228
3057,49.5231
3057.5,49.5234
3058,49.5238
3058.5,49.5241
3059,49.5244
3059.5,49.5248
3060,49.5251
3060.5,49.5254
3061,49.5258
3061.5,49.5261
3062,49.5264
3062.5,49.5268
3063,49.5271
3063.5,49.5274
3064,49.5278
3064.5,49.5281
3065,49.5284
3065.5,49.5288
3066,49.5291
3066.5,49.5294
3067,49.5297
3067.5,49.5301
3068,49.5304
3068.5,49.5307
3069,49.5311
3069.5,49.5314
3070,49.5317
3070.5,49.532
3071,49.5324
3071.5,49.5327
3072,49.533
3072.5,49.5334
3073,49.5337
3073.5,49.534
3074,49.5343
3074.5,49.5347
3075,49.535
3075.5,49.5353
3076,49.5356
3076.5,49.536
3077,49.5363
3077.5,49.5366
3078,49.5369
3078.5,49.5373
3079,49.5376
3079.5,49.5379
3080,49.5382
3080.5,49.5386
3081,49.5389
3081.5,49.5392
3082,49.5395
3082.5,49.5398
3083,49.5402
3083.5,49.5405
3084,49.5408
3084.5,49.5411
3085,49.5415
3085.5,49.5418
3086,49.5421
3086.5,49.5424
3087,49.5427
3087.5,49.5431
3088,49.5434
3088.5,49.5437
3089,49.544
3089.5,49.5443
3090,49.5447
3090.5,49.545
3091,49.5453
3091.5,49.5456
3092,49.5459
3092.5,49.5462
3093,49.5466
3093.5,49.5469
3094,49.5472
3094.5,49.5475
3095,49.5478
3095.5,49.5482
3096,49.5485
3096.5,49.5488
3097,49.5491
3097.5,49.5494
3098,49.5497
3098.5,49.55
3099,49.5504
3099.5,49.5507
3100,49.551
3100.5,49.5513
3101,49.5516
3101.5,49.5519
3102,49.5522
3102.5,49.5526
3103,49.5529
3103.5,49.5532
3104,49.5535
3104.5,49.5538
3105,49.5541
3105.5,49.5544
3106,49.5547
3106.5,49.5551
3107,49.5554
3107.5,49.5557
3108,49.556
3108.5,49.5563
3109,49.5566
3109.5,49.5569
3110,49.5572
3110.5,49.5575
3111,49.5579
3111.5,49.5582
3112,49.5585
3112.5,49.5588
3113,49.5591
3113.5,49.5594
3114,49.5597
3114.5,49.56
3115,49.5603
3115.5,49.5606
3116,49.5609
3116.5,49.5612
3117,49.5616
3117.5,49.5619
3118,49.5622
3118.5,49.5625
3119,49.5628
3119.5,49.5631
3120,49.5634
3120.5,49.5637
3121,49.564
3121.5,49.5643
3122,49.5646
3122.5,49.5649
3123,49.5652
3123.5,49.5655
3124,49.5658
3124.5,49.5661
3125,49.5664
3125.5,49.5667
3126,49.567
3126.5,49.5673
3127,49.5677
3127.5,49.568
3128,49.5683
3128.5,49.5686
3129,49.5689
3129.5,49.5692
3130,49.5695
3130.5,49.5698
3131,49.5701
3131.5,49.5704
3132,49.5707
3132.5,49.571
3133,49.5713
3133.5,49.5716
3134,49.5719
3134.5,49.5722
3135,49.5725
3135.5,49.5728
3136,49.5731
3136.5,49.5734
3137,49.5737
3137.5,49.574
3138,49.5743
3138.5,49.5746
3139,49.5749
3139.5,49.5752
3140,49.5755
3140.5,49.5757
3141,49.576
3141.5,49.5763
3142,49.5766
3142.5,49.5769
3143,49.5772
3143.5,49.5775
3144,49.5778
3144.5,49.5781
3145,49.5784
3145.5,49.5787
3146,49.579
3146.5,49.5793
3147,49.5796
3147.5,49.5799
3148,49.5802
3148.5,49.5805
3149,49.5808
3149.5,49.5811
3150,49.5814
3150.5,49.5817
3151,49.5819
3151.5,49.5822
3152,49.5825
3152.5,49.5828
3153,49.5831
3153.5,49.5834
3154,49.5837
3154.5,49.584
3155,49.5843
3155.5,49.5846
3156,49.5849
3156.5,49.5852
3157,49.5854
3157.5,49.5857
3158,49.586
3158.5,49.5863
3159,49.5866
3159.5,49.5869
3160,49.5872
3160.5,49.5875
3161,49.5878
3161.5,49.588
3162,49.5883
3162.5,49.5886
3163,49.5889
3163.5,49.5892
3164,49.5895
3164.5,49.5898
3165,49.5901
3165.5,49.5903
3166,49.5906
3166.5,49.5909
3167,49.5912
3167.5,49.5915
3168,49.5918
3168.5,49.5921
3169,49.5924
3169.5,49.5926
3170,49.5929
3170.5,49.5932
3171,49.5935
3171.5,49.5938
3172,49.5941
3172.5,49.5943
3173,49.5946
3173.5,49.5949
3174,49.5952
3174.5,49.5955
3175,49.5958
3175.5,49.596
3176,49.5963
3176.5,49.5966
3177,49.5969
3177.5,49.5972
3178,49.5975
3178.5,49.5977
3179,49.598
3179.5,49.5983
3180,49.5986
3180.5,49.5989
3181,49.5991
3181.5,49.5994
3182,49.5997
3182.5,49.6
3183,49.6003
3183.5,49.6005
3184,49.6008
3184.5,49.6011
3185,49.6014
3185.5,49.6017
3186,49.6019
3186.5,49.6022
3187,49.6025
3187.5,49.6028
3188,49.6031
3188.5,49.6033
3189,49.6036
3189.5,49.6039
3190,49.6042
3190.5,49.6044
3191,49.6047
3191.5,49.605
3192,49.6053
3192.5,49.6055
3193,49.6058
3193.5,49.6061
3194,49.6064
3194.5,49.6067
3195,49.6069
3195.5,49.6072
3196,49.6075
3196.5,49.6078
3197,49.608
3197.5,49.6083
3198,49.6086
3198.5,49.6088
3199,49.6091
3199.5,49.6094
3200,49.6097
3200.5,49.6099
3201,49.6102
3201.5,49.6105
3202,49.6108
3202.5,49.611
3203,49.6113
3203.5,49.6116
3204,49.6119
3204.5,49.6121
3205,49.6124
3205.5,49.6127
3206,49.6129
3206.5,49.6132
3207,49.6135
3207.5,49.6137
3208,49.614
3208.5,49.6143
3209,49.6146
3209.5,49.6148
3210,49.6151
3210.5,49.6154
3211,49.6156
3211.5,49.6159
3212,49.6162
3212.5,49.6164
3213,49.6167
3213.5,49.617
3214,49.6172
3214.5,49.6175
3215,49.6178
3215.5,49.6181
3216,49.6183
3216.5,49.6186
3217,49.6189
3217.5,49.6191
3218,49.6194
3218.5,49.6197
3219,49.6199
3219.5,49.6202
3220,49.6205
3220.5,49.6207
3221,49.621
3221.5,49.6212
3222,49.6215
3222.5,49.6218
3223,49.622
3223.5,49.6223
3224,49.6226
3224.5,49.6228
3225,49.6231
3225.5,49.6234
3226,49.6236
3226.5,49.6239
3227,49.6242
3227.5,49.6244
3228,49.6247
3228.5,49.6249
3229,49.6252
3229.5,49.6255
3230,49.6257
3230.5,49.626
3231,49.6263
3231.5,49.6265
3232,49.6268
3232.5,49.627
3233,49.6273
3233.5,49.6276
3234,49.6278
3234.5,49.6281
3235,49.6283
3235.5,49.6286
3236,49.6289
3236.5,49.6291
3237,49.6294
3237.5,49.6296
3238,49.6299
3238.5,49.6302
3239,49.6304
3239.5,49.6307
3240,49.6309
3240.5,49.6312
3241,49.6315
3241.5,49.6317
3242,49.632
3242.5,49.6322
3243,49.6325
3243.5,49.6327
3244,49.633
3244.5,49.6333
3245,49.6335
3245.5,49.6338
3246,49.634
3246.5,49.6343
3247,49.6345
3247.5,49.6348
3248,49.635
3248.5,49.6353
3249,49.6356
3249.5,49.6358
3250,49.6361
3250.5,49.6363
3251,49.6366
3251.5,49.6368
3252,49.6371
3252.5,49.6373
3253,49.6376
3253.5,49.6378
3254,49.6381
3254.5,49.6384
3255,49.6386
3255.5,49.6389
3256,49.6391
3256.5,49.6394
3257,49.6396
3257.5,49.6399
3258,49.6401
3258.5,49.6404
3259,49.6406
3259.5,49.6409
3260,49.6411
3260.5,49.6414
